Filename fn1 f0 fs iferror ifmethod rho p r g arfunc automodel dq pq nramp causality f0 ifquality ifwinsize OQ1 OQ2 NAQ AQ ClQ OQa QOQ SQ1 SQ2 DH12 PSP HRF 
17.mat 17 245.422008944902900 16000 0.035008059827161 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 245.422008944902900  2.049875000000000 0.867952149594794 0.776354611282106 0.020569444492117 0.000084211233475 0.654224560198522 0.067519016764303 0.674018755782939 0.326688422292518 0.186679098452867 14.396836233519963 0.610601122026007 -7.493307991665708 
18.mat 18 247.287388359996950 16000 0.157226246705948 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 247.287388359996950  1.856875000000000 0.614449635796846 0.489223525374569 0.063604279702806 0.000257147854962 0.396319650181239 0.149007467862886 0.254291989177977 0.633262566137673 0.218463319591680 12.275204587061907 0.536645285047746 -3.275330037997757 
19.mat 19 258.681325073976890 16000 1.490262626883226 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 258.681325073976890  4.848562500000000 0.147608450313959 0.090696370858575 0.038194001491607 0.000148060881174 0.063815494711047 0.097899067568343 0.062791105727257 0.970651516930518 0.252643836708230 13.222070369981182 0.977266872499198 -6.382423627315259 
2.mat 2 261.760640838472450 16000 0.088321111190745 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 261.760640838472450  7.695500000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 9.263640625540610 NaN -5.745661709295455 
20.mat 20 231.374534509669130 16000 0.524093063108771 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 231.374534509669130  1.819250000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.450855531667990 NaN 5.533519227470780 
21.mat 21 257.851636296080930 16000 0.584499450197073 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 257.851636296080930  4.965312500000000 0.916229536068480 0.617858153204931 0.043956068389117 0.000172240745576 0.394556984182059 0.080996579178640 0.529540057778260 1.322543630400933 0.559697804196613 11.104600325303629 0.640277306100311 -7.183280724120226 
22.mat 22 119.010766698987940 16000 0.084117829171415 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 119.010766698987940  2.090437500000000 0.982907229479900 0.651289816643845 0.044389262890772 0.000185286707052 0.486584972335276 0.111150617178723 0.484373836361114 0.833629186695880 0.213365266137594 8.854682413131272 0.711024792445834 -5.007293644370138 
23.mat 23 243.293628506292240 16000 0.187391827765361 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 243.293628506292240  1.656500000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 4.024800747117297 NaN -0.342791070416554 
24.mat 24 251.188462383882470 16000 0.216853303442420 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 251.188462383882470  2.307437500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 14.066620870066323 NaN -9.573742247197437 
25.mat 25 236.195532246406150 16000 0.251674724439955 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 236.195532246406150  2.036250000000000 1.001580346784341 0.838651904710354 0.149801870159254 0.000632110541435 0.779405198501631 0.276708974702414 0.347250519577574 0.285057308714171 0.076015282323779 16.453152580350363 0.514958019209207 -9.353415320189562 
26.mat 26 259.329765092160410 16000 1.319368878084634 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 259.329765092160410  5.236562500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 19.260114222242585 NaN -6.661990736412555 
27.mat 27 262.547798827585210 16000 0.724654638115173 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 262.547798827585210  3.582062500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 9.956025513067317 NaN -4.528181339995394 
28.mat 28 241.521895662154750 16000 0.041045765940456 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 241.521895662154750  1.548000000000000 0.734299416274220 0.577811459957697 0.058328920386307 0.000239087621269 0.349951444857286 0.142298557207663 0.099249497432704 1.110456573615157 0.428452682020205 24.193819200200064 0.541841911678137 -11.712095623427148 
29.mat 29 254.603897935374390 16000 0.937150814789516 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 254.603897935374390  4.775500000000000 0.873559382941199 0.830208617947218 0.011946709674974 0.000047936623323 0.767903907859605 0.021556660279112 0.036186135542508 0.137589448367427 0.081136076337047 4.414255098999988 0.275211361467416 0.108453184454362 
3.mat 3 264.558231893339040 16000 0.207517884825577 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 264.558231893339040  9.577312500000000 1.000829448329663 0.364472725531280 0.057058150355103 0.000218555468196 0.266571691254606 0.200727955126289 0.639654997690489 1.195328701485993 0.262106296705595 11.294545743157844 0.789820838443765 -9.734729830717157 
30.mat 30 263.585708519268450 16000 0.768487827788700 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 263.585708519268450  4.585625000000000 0.698314114865763 0.407542237440591 0.062780464832109 0.000243528510851 0.262532475155976 0.163130951683903 0.115594925600718 1.384948711256148 0.574375474627101 12.642661453333830 0.479405607447361 -3.736613468420806 
31.mat 31 267.005488520800040 16000 1.474599246002216 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 267.005488520800040  7.541812500000000 0.660054037951251 0.424242322546511 0.051765062339856 0.000197260847383 0.098536664846794 0.126032289856220 0.099461840156549 1.195580023994430 0.419671617591092 19.734047415747405 0.669861881471618 -6.377848271116982 
32.mat 32 129.883324120574200 16000 0.257453189596467 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 129.883324120574200  0.842875000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 13.528826348117800 NaN -5.161819678713612 
33.mat 33 254.880532841036540 16000 0.047234575966357 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 254.880532841036540  0.842875000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 12.843211078603595 NaN -6.889422121662536 
34.mat 34 261.890111358811510 16000 0.710692068048883 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 261.890111358811510  12.396562500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 9.759918039042191 NaN -6.938158762810945 
35.mat 35 271.636322772830280 16000 0.640561400127434 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 271.636322772830280  6.294250000000000 0.929089592240188 0.871631671271186 0.006132166674396 0.000022758669424 0.854791476881353 0.011868590216747 0.029770716531107 0.157033930574567 0.098146206609105 0.859523316771039 0.468782972859090 -7.970853502465167 
36.mat 36 252.610785187065550 16000 0.051159574659096 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 252.610785187065550  1.792125000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.063773908858888 NaN -7.327892982555180 
37.mat 37 335.826220190898030 16000 0.399767803770162 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 335.826220190898030  1.575187500000000 0.818739491449839 0.569135102151463 0.082539668825859 0.000245555552624 0.175165928198228 0.158681100628880 0.198614555998872 1.730200722623342 0.564167364906590 21.022247838789156 0.584842117494212 -14.029378141958066 
38.mat 38 265.832028481358800 16000 0.154824683415963 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 265.832028481358800  1.249750000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 16.486420300988076 NaN -2.542990053282636 
39.mat 39 252.691261160346730 16000 0.253316352781478 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 252.691261160346730  1.331062500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 21.917605843155844 NaN -5.547163473019832 
4.mat 4 60.018796048667127 16000 0.001488900824297 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 60.018796048667127  7.647250000000000 0.965032900049711 0.881530134552343 0.227138502740042 0.003888009282527 0.451544260986910 0.596046920768319 0.459676391179985 0.941499241042727 0.804207386809888 24.042262137667173 0.249550803684969 -3.991265609549693 
40.mat 40 249.696776796817030 16000 0.114865575266499 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 249.696776796817030  1.087000000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 20.485999209019607 NaN -8.346711006741657 
41.mat 41 220.509862560511640 16000 0.081961288308937 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 220.509862560511640  0.758812500000000 0.941825616524099 0.560626096691619 0.028658822596585 0.000129643376629 0.547967052820622 0.064446746787437 0.054370948210316 0.573296524532940 0.110165391971701 0.528179259149354 0.597479736288691 -0.474269364336248 
42.mat 42 241.953272643974120 16000 1.087738692945981 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 241.953272643974120  1.726000000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 6.483053839005798 NaN -3.694719523900877 
43.mat 43 215.752764787853780 16000 0.096274695911299 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 215.752764787853780  1.375812500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 3.758862140147098 NaN -0.196347647844137 
44.mat 44 245.223201965399940 16000 0.562309803392164 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 245.223201965399940  1.109000000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.684421883642280 NaN 1.734670283677050 
45.mat 45 225.758527945774090 16000 0.419099910246549 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 225.758527945774090  1.359125000000000 0.985100638690631 0.755842914964697 0.058262127017469 0.000257883246517 0.401786203592447 0.117485432416120 0.073350154803792 0.785714098434547 0.608294785884811 8.484792282093132 0.462304575396058 -7.861908674120613 
46.mat 46 228.690214321974200 16000 0.064097422449027 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 228.690214321974200  1.325750000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 13.840693753295270 NaN -7.838436043134194 
47.mat 47 228.725383253443400 16000 0.199778565571066 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 228.725383253443400  1.876125000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 2.332166088112565 NaN -5.037833496996045 
48.mat 48 236.225620425166430 16000 0.052142211421757 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 236.225620425166430  1.559250000000000 0.860813004338104 0.546448298502785 0.060997036418026 0.000256006089111 0.404979044787219 0.145215139225628 0.100530334685317 1.033964985814944 0.357522611648587 19.065143246412870 0.619885300585603 -10.986361567304483 
49.mat 49 237.385110419405860 16000 0.646135751807700 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 237.385110419405860  1.909375000000000 0.331655598157005 0.287683837402268 0.034841140085889 0.000147124505198 0.243281215573067 0.081202464424041 0.081173195282532 0.324951512423907 0.121906527014781 -3.301594032907580 0.505161544600315 -1.908205753583961 
5.mat 5 248.627155833026930 16000 0.273490945128310 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 248.627155833026930  1.374312500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 14.491604028761984 NaN -5.744751187633931 
50.mat 50 229.516666161666280 16000 0.141288046969779 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 229.516666161666280  1.359125000000000 0.690026289591114 0.582922586454906 0.063790803440150 0.000278042434931 0.454720504650340 0.154607589270413 0.255761301569106 0.646496825141223 0.148663910533480 13.409312667504054 0.624030336551155 -7.368319205795411 
51.mat 51 232.992676183118620 16000 0.082996899789340 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 232.992676183118620  1.442500000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 12.781692203495574 NaN -3.354688611213566 
52.mat 52 230.112903529556830 16000 0.073151231885835 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 230.112903529556830  1.275687500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 12.613827194926913 NaN -3.749296593758569 
53.mat 53 232.524073287735860 16000 0.063516790637748 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 232.524073287735860  1.125625000000000 0.444790240417347 0.395212054988970 0.045582850579682 0.000197583280430 0.207766710345539 0.119774218651739 0.118419007925992 1.140815723931963 0.902191425814507 19.773053545198060 0.398853665652113 -9.419720260884457 
54.mat 54 254.826767106924000 16000 1.201878444739454 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 254.826767106924000  5.311437500000000 0.759156486064115 0.702691823493493 0.018590187379394 0.000072299201959 0.670550757486240 0.044249975790386 0.134681856885315 0.132138734597871 0.047932338675962 4.988206693329424 0.578665648186878 -4.156949373702272 
55.mat 55 239.401213585264400 16000 0.912119944619674 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 239.401213585264400  4.427562500000000 1.001010027793711 0.276246869763452 0.109061581165348 0.000456139242516 0.186585448151461 0.247602565361902 0.704355031698102 4.822387215099754 0.472787300825832 17.158560544133373 0.660897291173160 -0.203434848093256 
56.mat 56 220.130711649169740 16000 0.254368066417962 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 220.130711649169740  1.542562500000000 0.716732180379551 0.577767893415139 0.067959932809376 0.000303499636804 0.493797529984512 0.204675404868742 0.283557763842072 0.681772100422861 0.249424600885986 19.554831914586913 0.275079570744045 -6.160590742260400 
57.mat 57 231.894543928932880 16000 0.044437244421647 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 231.894543928932880  0.925562500000000 0.896838797805876 0.789347447280425 0.013449877984609 0.000057620551505 0.767464177715459 0.035411538725879 0.078985772638729 0.183088214065932 0.046713317092500 12.214459672210900 0.401131770068705 -4.882079321545873 
58.mat 58 241.669547929349220 16000 0.048656544543138 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 241.669547929349220  0.925500000000000 1.005683961170650 0.719696315894055 0.001006605234545 0.000004179704039 0.087513100019477 0.001488736785291 0.007904660304863 10.491810494049751 7.223869520493269 5.899845141097686 0.328747907386482 -5.001301022164744 
59.mat 59 229.855074186007240 16000 0.033846535429657 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 229.855074186007240  1.342437500000000 0.536836786134178 0.391340117576067 0.012485497836554 0.000054102840343 0.319223421868785 0.033893498574223 0.042072061109134 0.994016852693435 0.225912921066690 14.119185150138115 0.365454637998685 -6.760373664079839 
6.mat 6 255.497384104970730 16000 0.756957763852607 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 255.497384104970730  2.242937500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 7.458559094725779 NaN -9.887470335296101 
60.mat 60 114.398850457894510 16000 0.087161858842728 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 114.398850457894510  1.142312500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 19.423849708461013 NaN -6.890722994333954 
61.mat 61 237.607062621778170 16000 0.025389661247856 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 237.607062621778170  1.042312500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN -7.501575502183599 NaN -8.641484432467193 
62.mat 62 234.056638372933660 16000 0.103484346353458 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 234.056638372933660  1.192375000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 11.596155692429136 NaN -10.474192549935559 
63.mat 63 233.292891479865830 16000 0.265018529992735 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 233.292891479865830  1.509187500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 12.854749681404243 NaN -9.353173513415316 
64.mat 64 241.488557552128380 16000 0.106950032554807 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 241.488557552128380  1.142312500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 14.149674483151976 NaN -7.672472924996495 
65.mat 65 234.641370015270380 16000 0.039417824473344 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 234.641370015270380  2.092875000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 13.340938109528409 NaN -8.755375401956204 
66.mat 66 242.883935878826260 16000 0.092046157026696 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 242.883935878826260  0.917812500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 5.253528713899378 NaN -7.079834311748940 
67.mat 67 234.588859518364270 16000 0.073668829525197 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 234.588859518364270  1.168000000000000 0.993577289393116 0.612737610501355 0.103691289274510 0.000442439048267 0.195278731716154 0.224019191034499 0.483808789459196 4.742229826982928 2.541224442926067 12.091952930963160 0.525624228728587 -8.696899504065426 
68.mat 68 109.741789443844600 16000 1.519960298881699 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 109.741789443844600  1.395875000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 27.134055632543056 NaN -8.606892736356478 
69.mat 69 215.551044910127250 16000 0.203346170083043 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 215.551044910127250  1.496125000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 12.777427517293283 NaN -6.002651547798874 
7.mat 7 264.680779193436760 16000 2.069895291639240 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 264.680779193436760  9.818687499999999 1.007888173293288 0.722685804183185 0.119986709478212 0.000457577379961 0.689908094135432 0.300150740706358 0.670291605579389 0.447075775613495 0.211772735816920 10.487240321166382 0.523919062144625 -5.559822798500394 
70.mat 70 227.619188278566950 16000 0.924044960734644 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 227.619188278566950  1.613062500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 17.058564208991459 NaN -1.614664292060681 
71.mat 71 222.583162540963800 16000 0.169712939345607 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 222.583162540963800  1.496125000000000 0.925329613349530 0.591266047874104 0.032509708682189 0.000145770006916 0.493694552548550 0.096696884773667 0.450263327299874 0.291076297035292 0.197635349269848 14.277822334941234 0.452072047451871 -9.168872431637265 
72.mat 72 218.895196224678470 16000 0.426110041475859 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 218.895196224678470  2.092875000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN -7.921182580792731 NaN -3.867502973088371 
73.mat 73 209.175416749666620 16000 0.036043382895436 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 209.175416749666620  1.228687500000000 0.589369552119727 0.446952620951153 0.027215696790697 0.000129352131544 0.290431829585018 0.052814902183971 0.063963606433189 0.628906900851917 0.092299806973998 15.286677364564547 0.368926753938351 -4.070934998347861 
74.mat 74 107.639955173951710 16000 0.041420910015755 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 107.639955173951710  1.329000000000000 0.851051486111157 0.565505302541406 0.030885631050360 0.000141964393454 0.048802684653285 0.053714011277351 0.058376620939128 16.438620275859595 10.587585940384141 12.201973224371738 0.183677594719254 -8.989787595234194 
75.mat 75 229.643350495522530 16000 0.170540606073029 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 229.643350495522530  1.295500000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 10.376169910597390 NaN -6.456791922394468 
76.mat 76 244.474720585767070 16000 1.453100401052238 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 244.474720585767070  7.162812500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 13.587936325065513 NaN -10.680519217390348 
77.mat 77 248.904623174854780 16000 0.482713051059592 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 248.904623174854780  4.771187500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 7.620164492017668 NaN -11.152173690770233 
78.mat 78 236.314287471478140 16000 0.267624419958910 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 236.314287471478140  1.197125000000000 0.174195059366064 0.130833827569706 0.023805383456424 0.000100844501458 0.042311214367144 0.059978585559481 0.046174363923408 3.116995032440677 2.092178504602386 9.907872370255284 0.367322950058009 -6.271293091089808 
79.mat 79 236.693053592263600 16000 0.455274936700300 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 236.693053592263600  1.842750000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 10.934360384804762 NaN -6.615535609849824 
8.mat 8 260.043886499930690 16000 0.340884808105386 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 260.043886499930690  1.229562500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 22.229683541271154 NaN -9.682948573004261 
80.mat 80 232.708630607942890 16000 0.328905123150936 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 232.708630607942890  1.012687500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 11.695065490586991 NaN -6.714597065179945 
81.mat 81 229.779885141622340 16000 0.097044009969276 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 229.779885141622340  0.989562500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 8.723884611498708 NaN -5.352494429950763 
82.mat 82 221.056456302489210 16000 0.086712005460717 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 221.056456302489210  1.750562500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 18.643749540391795 NaN 4.763420314538561 
83.mat 83 227.639508070074470 16000 0.303698804233694 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 227.639508070074470  1.958000000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 9.708378927210710 NaN -4.712954246781946 
84.mat 84 234.715740691956850 16000 0.160110977904702 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 234.715740691956850  1.566000000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 15.249907408845605 NaN -8.865172560161385 
85.mat 85 204.988270937091360 16000 0.020196344417202 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 204.988270937091360  1.335437500000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 5.781474535624881 NaN 0.804838135507724 
86.mat 86 217.471752252666020 16000 0.070607660209619 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 217.471752252666020  1.566062500000000 0.703794439676528 0.655404375230724 0.132883458908109 0.000586208702430 0.372050813697636 0.285081421103589 0.427481646567611 0.891662143355769 0.761599091040743 12.981984758623170 0.380157125414123 -1.718311383612707 
87.mat 87 225.166492803044090 16000 0.120235421543389 qcp 0.990000000000000 10 10 2 dap 0 0.700000000000000 0.100000000000000 7 causal 225.166492803044090  1.404625000000000 NaN NaN NaN NaN NaN NaN NaN NaN NaN 12.035862598236690 NaN -5.557759017876713 
